Banco;Sector;Entidad Responsable;Bpin;Nombre Proyecto;Estado;Horizonte;Valor Total;Localizaciones
Territorio;Justicia Y Del Derecho;Jericó,Antioquia;2023053680067;Fortalecimiento De Las Estrategias De Acceso A La Justicia La Seguridad Y El Orden Público Del Municipio De  Jericó;Formulación;2023 - 2023;274960000,00;1
Territorio;Gobierno Territorial;Jericó,Antioquia;2023053680066;Fortalecimiento De La Gestión Institucional De La Administración Municipal Y El Talento Humano En El Municipio De  Jericó;Formulación;2023 - 2023;62667000,00;1
Territorio;Tecnologías De La Información Y Las Comunicaciones;Jericó,Antioquia;2023053680065;Fortalecimiento De La Gestión Institucional De La Administración Municipal Y El Talento Humano En La Implementación De La Estrategia De Gobierno Digital Y La Participación Ciudadana En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Tecnologías De La Información Y Las Comunicaciones;Jericó,Antioquia;2023053680064;Fortalecimiento De La Gestión Institucional De La Administración Municipal Y El Talento Humano En El Uso Y Apropiación De Las Tic En El Municipio De  Jericó;Formulación;2023 - 2023;90995495,00;1
Territorio;Información Estadística;Jericó,Antioquia;2023053680063;Fortalecimiento De La Gestión Institucional De La Administración Municipal En La Generación De Bases De Datos De La Temática De Gobierno Del Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Información Estadística;Jericó,Antioquia;2023053680062;Actualización Catastral Con Enfoque Multipropósito En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Información Estadística;Jericó,Antioquia;2023053680061;Actualización De La Estratificación Socioeconómica En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Gobierno Territorial;Jericó,Antioquia;2023053680060;Fortalecimiento De Sostenibilidad Financiera Y El Direccionamiento Estratégico En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Inclusión Social Y Reconciliación;Jericó,Antioquia;2023053680059;Fortalecimiento De La Gestión Institucional Para La Asistencia Atención Integral Y Apoyo A Víctimas Del Conflicto Armado En El Municipio De  Jericó;Formulación;2023 - 2023;32000000,00;1
Territorio;Salud Y Protección Social;Jericó,Antioquia;2023053680058;Prevención En La Inclusión De Las Personas Con Capacidades Diferentes En El Municipio De  Jericó;Formulación;2023 - 2023;56210194,00;1
Territorio;Inclusión Social Y Reconciliación;Jericó,Antioquia;2023053680057;Fortalecimiento De La Cobertura En Protección Integral Al Adulto Mayor En Los Servicios De Atención Y Protección Integral En El Municipio De  Jericó;Formulación;2023 - 2023;574641786,00;1
Territorio;Trabajo;Jericó,Antioquia;2023053680056;Fortalecimiento De La Cobertura En Protección Integral Al Adulto Mayor En Los Programas De Protección Social En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Inclusión Social Y Reconciliación;Jericó,Antioquia;2023053680055;Implementación Del Programa Sociedad Y Familia Para La Inclusión Social Y Productiva De La Población En Situación De Vulnerabilidad En El Municipio De  Jericó;Formulación;2023 - 2023;26000000,00;1
Territorio;Educación;Jericó,Antioquia;2023053680054;Fortalecimiento De La Prestación Del Servicio Del Programa De Alimentación Escolar (Pae) En El Municipio De  Jericó;Formulación;2023 - 2023;102449528,00;1
Territorio;Inclusión Social Y Reconciliación;Jericó,Antioquia;2023053680053;Fortalecimiento De La Atención Integral A Nuestra Infancia En El Municipio De  Jericó;Formulación;2023 - 2023;6000000,00;1
Territorio;Inclusión Social Y Reconciliación;Jericó,Antioquia;2023053680052;Implementación Del Programa Juventud Integral Para El Desarrollo Integral De Niños Niñas Adolescentes Y Sus Familias En El Municipio De  Jericó;Formulación;2023 - 2023;27000000,00;1
Territorio;Trabajo;Jericó,Antioquia;2023053680051;Implementación Del Programa Juventud Integral Para La Prevención Del Trabajo Infantil Y Protección Del Adolescente Trabajador En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Gobierno Territorial;Jericó,Antioquia;2023053680050;Implementación De Políticas De Inclusión Y Acompañamiento En Equidad En El Municipio De  Jericó;Formulación;2023 - 2023;35000000,00;1
Territorio;Gobierno Territorial;Jericó,Antioquia;2023053680049;Fortalecimiento De La Participación Ciudadana Y Organizaciones Sociales Para La Promoción De La Participación Ciudadana Y El Desarrollo Comunitario Del Municipio De  Jericó;Formulación;2023 - 2023;83189307,00;1
Territorio;Inclusión Social Y Reconciliación;Jericó,Antioquia;2023053680048;Fortalecimiento De La Participación Ciudadana Y Organizaciones Sociales Para El Acompañamiento Familiar Y Comunitario Para La Superación De La Pobreza En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Ciencia, Tecnología E Innovación;Jericó,Antioquia;2023053680047;Fortalecimiento De La Participación Ciudadana Y Organizaciones Sociales En Participación Ciudadana En Ciencia Tecnología E Innovación Y El Desarrollo Comunitario Del Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Gobierno Territorial;Jericó,Antioquia;2023053680046;Fortalecimiento De La Participación Ciudadana Y Organizaciones Sociales En Educación Informal Para El Talento Humano Y El Desarrollo Comunitario Del Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Vivienda, Ciudad Y Territorio;Jericó,Antioquia;2023053680045;Mejoramiento Y Adecuación Del Espacio Público Municipal De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Gobierno Territorial;Jericó,Antioquia;2023053680044;Mejoramiento Y Adecuación Del Equipamiento Municipal De  Jericó;Formulación;2023 - 2023;65000000,00;1
Territorio;Cultura;Jericó,Antioquia;2023053680043;Implementación Del Programa Nuestro Municipio Patrimonio Como Estrategia De Protección Y Salvaguardia Del Patrimonio Cultural Del Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Gobierno Territorial;Jericó,Antioquia;2023053680042;Fortalecimiento De La Prevención Y Atención De La Gestión Del Riesgo En Desastres Y Emergencias En El Municipio De  Jericó;Formulación;2023 - 2023;249024214,00;1
Territorio;Gobierno Territorial;Jericó,Antioquia;2023053680041;Fortalecimiento De La Prevención Y Atención De La Gestión Del Riesgo Para El Ordenamiento Ambiental Territorial En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Gobierno Territorial;Jericó,Antioquia;2023053680040;Implementación Del Programa Tenencia Responsable De Animales En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Vivienda, Ciudad Y Territorio;Jericó,Antioquia;2023053680039;Implementación Del Programa Más Y Mejores Viviendas Para El Acceso A Soluciones De Vivienda En El Municipio De  Jericó;Formulación;2023 - 2023;409640993,00;1
Territorio;Minas Y Energía;Jericó,Antioquia;2023053680038;Mejoramiento De La Cobertura Del Servicio De Alumbrado Público En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Vivienda, Ciudad Y Territorio;Jericó,Antioquia;2023053680037;Implementación De Acciones Para El Manejo De Los Residuos Sólidos En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Vivienda, Ciudad Y Territorio;Jericó,Antioquia;2023053680036;Mejoramiento De La Cobertura De Los Servicios Públicos De Acueducto Y Alcantarillado Con Calidad En El Municipio De  Jericó;Formulación;2023 - 2023;848750509,00;1
Territorio;Vivienda, Ciudad Y Territorio;Jericó,Antioquia;2023053680035;Construcción Colector De Aguas Combinadas Entre El Sector El Cementerio Y Castalia Enmarcado En El Proyecto Macro Denominado Construcción Ampliación Y Optimización Del Sistema De Acueducto Y Alcantarillado Urbano Del Municipio De  Jericó;Formulación;2023 - 2023;1375800383,00;1
Territorio;Ambiente Y Desarrollo Sostenible;Jericó,Antioquia;2023053680034;Conservación Y Protección De Los Recursos Naturales Para La Gestión De La Información Y El Conocimiento Ambiental En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Ambiente Y Desarrollo Sostenible;Jericó,Antioquia;2023053680033;Conservación Y Protección De Los Recursos Naturales Para La Biodiversidad Y Sus Servicios Ecosistémicos En El Municipio De  Jericó;Formulación;2023 - 2023;429857251,00;1
SGR;Educación;Jericó,Antioquia;2023053680032;Construcción I.E.R Presbitero Alfredo Gonzalez Zona Rural Del Municipio De  Jericó;Formulación;2023 - 2023;4795477222,00;1
Territorio;Ambiente Y Desarrollo Sostenible;Jericó,Antioquia;2023053680031;Implementación De Acciones De Veeduría Y Control Sobre La Explotación De Los Recursos Naturales En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Transporte;Jericó,Antioquia;2023053680030;Fortalecimiento De La Seguridad Vial En El Municipio De  Jericó;Formulación;2023 - 2023;45000000,00;1
Territorio;Transporte;Jericó,Antioquia;2023053680029;Mejoramiento  Y Mantenimiento De Vías Urbanas Y Rurales Para La Prestación De Servicios De Transporte Público De Pasajeros En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Transporte;Jericó,Antioquia;2023053680028;Mejoramiento Y Mantenimiento De Vías Urbanas Y Rurales Para Una Movilidad Segura En El Municipio De  Jericó;Formulación;2023 - 2023;50000000,00;1
Territorio;Agricultura Y Desarrollo Rural;Jericó,Antioquia;2023053680027;Implementación De Procesos Productivos Integrales En Infraestructura Productiva Y Comercialización En El Municipio De  Jericó;Formulación;2023 - 2023;250,00;1
Territorio;Agricultura Y Desarrollo Rural;Jericó,Antioquia;2023053680026;Implementación De Procesos Productivos Integrales Para La Transferencia De Tecnología Agropecuaria En El Municipio De  Jericó;Formulación;2023 - 2023;150,00;1
Territorio;Agricultura Y Desarrollo Rural;Jericó,Antioquia;2023053680025;Implementación De Procesos Productivos Integrales Para La Sanidad Agropecuaria E Inocuidad Agroalimentaria En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Agricultura Y Desarrollo Rural;Jericó,Antioquia;2023053680024;Implementación De Procesos Productivos Integrales Para El Aprovechamiento De Mercados Externos En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Agricultura Y Desarrollo Rural;Jericó,Antioquia;2023053680023;Fortalecimiento Del Servicio De Asistencia Técnica Y Extensión Agropecuaria En El Municipio De  Jericó;En Ejecución;2023 - 2023;156000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Jericó,Antioquia;2023053680022;Actualización Revisión Yo Ajuste Del Esquema De Ordenamiento Territorial Del Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Vivienda, Ciudad Y Territorio;Jericó,Antioquia;2023053680021;Fortalecimiento De La Gestión Para El Ordenamiento Territorial Social Y Uso Productivo Del Territorio Rural Del Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Comercio, Industria Y Turismo;Jericó,Antioquia;2023053680020;Implementación De Acciones Para El Desarrollo Y Proyección De La Oferta Turística Del Municipio De  Jericó;Formulación;2023 - 2023;60000000,00;1
Territorio;Trabajo;Jericó,Antioquia;2023053680019;Implementación De Acciones De Promoción Del Empleo Resiliencia E Innovación Para La Promoción Y Divulgación Del Teletrabajo En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Trabajo;Jericó,Antioquia;2023053680018;Implementación De Acciones De Promoción Del Empleo Resiliencia E Innovación Para La Formación Para El Trabajo En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Trabajo;Jericó,Antioquia;2023053680017;Implementación De Acciones De Promoción Del Empleo Resiliencia E Innovación Para La Generación Y Formalización Del Empleo En El Municipiode  Jericó;Formulación;2023 - 2023;69000000,00;1
Territorio;Deporte Y Recreación;Jericó,Antioquia;2023053680016;Fortalecimiento Y Equipamiento Deportivo Para La Formación Y Preparación De Deportistas En La Ciudad De  Jericó;Formulación;2023 - 2023;50,00;1
Territorio;Deporte Y Recreación;Jericó,Antioquia;2023053680015;Fortalecimiento  Y Equipamiento Deportivo Para La Formación Y Preparación De Deportistas En  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Deporte Y Recreación;Jericó,Antioquia;2023053680014;Fortalecimiento Y Equipamiento Deportivo Para La Formación Y Preparación De Deportistas En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Deporte Y Recreación;Jericó,Antioquia;2023053680013;Fortalecimiento Y Equipamiento Deportivo Para La Formación Y Preparación De Deportistas En El Municipio De  Jericó;Formulación;2023 - 2023;100,00;1
Territorio;Deporte Y Recreación;Jericó,Antioquia;2023053680012;Fortalecimiento Del Desarrollo Y Formación Deportiva Para La Preparación De Deportistas En El Municipio De  Jericó;Formulación;2023 - 2023;351100332,00;1
Territorio;Deporte Y Recreación;Jericó,Antioquia;2023053680011;Fortalecimiento Del Desarrollo Y Formación Deportiva Para El Fomento De La Recreación La Actividad Física Y El Deporte En El Municipio De  Jericó;Formulación;2023 - 2023;80000000,00;1
Territorio;Salud Y Protección Social;Jericó,Antioquia;2023053680010;Fortalecimiento De La Autoridad Sanitaria Para La Accesibilidad Y Oportunidad En Salud En El Municipio De  Jericó;Formulación;2023 - 2023;30000000,00;1
Territorio;Salud Y Protección Social;Jericó,Antioquia;2023053680009;Fortalecimiento De La Promoción Y Gestión Institucional En Salud Pública A Través De La Implementación Del Plan De Salud Pública De Intervenciones Colectivas En El Municipio De  Jericó;Formulación;2023 - 2023;148937274,00;1
Territorio;Salud Y Protección Social;Jericó,Antioquia;2023053680008;Fortalecimiento De La Calidad De La Oferta Y Demanda De Los Servicios De Salud En El Municipio De  Jericó;Formulación;2023 - 2023;7989876101,00;1
Territorio;Cultura;Jericó,Antioquia;2023053680007;Fortalecimiento Y Gestión Cultural Para La Protección Y Salvaguardia Del Patrimonio Cultural En El Municipio De  Jericó;Formulación;2023 - 2023;56500000,00;1
Territorio;Cultura;Jericó,Antioquia;2023053680006;Fortalecimiento Y Gestión Cultural Para La Promoción Y Acceso Efectivo A Procesos Culturales Y Artísticos En El Municipio De  Jericó;Formulación;2023 - 2023;337447249,00;1
Territorio;Educación;Jericó,Antioquia;2023053680005;Construcción  Mejoramiento Adecuación Yo Mantenimiento De La Infraestructura Educativa En El Municipio De  Jericó;Formulación;2023 - 2023;232762381,00;1
Territorio;Educación;Jericó,Antioquia;2023053680004;Fortalecimiento De La Gestión Institucional Para El Fomento De La Educación Y Acceso A Programas De Educación Superior En El Municipio De  Jericó;Formulación;2023 - 2023;20000000,00;1
Territorio;Educación;Jericó,Antioquia;2023053680003;Fortalecimiento De La Prestación Del Servicio De Transporte Escolar En El Municipio De  Jericó;Formulación;2023 - 2023;20000000,00;1
Territorio;Educación;Jericó,Antioquia;2023053680002;Fortalecimiento De La Gestión Institucional Educativa Para El Mejoramiento De La Cobertura Y Calidad De La Educación En El Municipio De  Jericó;Formulación;2023 - 2023;168484594,00;1
Territorio;Comercio, Industria Y Turismo;Jericó,Antioquia;2023053680001;Innovación Empresas Que Aportan Al Progreso En El Municipio De  Jericó;Formulación;2023 - 2023;75000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Jardín,Antioquia;2023053640006;Adquisición De Un Vehiculo Compactador Para La Recolección De Los Residuos Sólidos Generados En El Municipio De Jardín Antioquia  Jardín;Formulación;2023 - 2023;507808499,00;1
SGR;Transporte;Jardín,Antioquia;2023053640005;Construcción De La Extensión De La Carrera Sexta Desde La Calle 13 Hasta La Vía Principal Del Sector De La Primavera (Vía A Riosucio) Etapa 1 En El Municipio De  Jardín Antioquia;En Ejecución;2023 - 2023;2487027371,00;1
Territorio;Agricultura Y Desarrollo Rural;Jardín,Antioquia;2023053640004;Fortalecimiento De La Avicultura En La Institución Educativa De Desarrollo Rural Miguel Valencia Municipio De   Jardín;Formulación;2023 - 2023;50000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Jardín,Antioquia;2023053640003;Fortalecimiento Del Proceso De Aprovechamiento De Residuos Sólidos En El Municipio De Jardín Antioquia  Jardín;En Ejecución;2023 - 2023;450000000,00;1
Territorio;Cultura;Jardín,Antioquia;2023053640002;Dotación De La Vestimenta Teatral Del Teatro Rafael Leónidas Velásquez Rojas Del Municipio De Jardín Antioquia  Jardín;En Ejecución;2023 - 2023;216782150,14;1
Territorio;Trabajo;Jardín,Antioquia;2023053640001;Implementación Del Programa Economia Naranja Y Jardin Del Software En El Municipio De   Jardín Antioquia;En Ejecución;2023 - 2023;18000000,00;1
Territorio;Inclusión Social Y Reconciliación;Ituango,Antioquia;2023053610047;Fortalecimiento Del Programa De Atención Integral  A Los Adultos Mayores Con Altas Condiciones De Vulnerabilidad Y Que Se Encuentran Institucionalizados En El Municipio De Ituango   Antioquia;Formulación;2023 - 2023;212800000,00;1
SGR;Ambiente Y Desarrollo Sostenible;Ituango,Antioquia;2023053610046;Conservación  Protección Y Restauración De Áreas De Interés Ambiental En El Municipio De Ituango  Antioquia;Terminado;2023 - 2023;650381680,00;1
Territorio;Inclusión Social Y Reconciliación;Ituango,Antioquia;2023053610045;Fortalecimiento De Las Capacidades Físicas Inclusión Y Autonomía De Las Personas Con Discapacidad Del Municipio De Ituango  Antioquia;Formulación;2023 - 2023;68000000,00;1
SGR;Gobierno Territorial;Ituango,Antioquia;2023053610044;Adecuación  Mejoramiento Y Mantenimiento De Edificios Publicos Del Municipio De  Ituango;Terminado;2023 - 2023;120000000,00;1
SGR;Transporte;Ituango,Antioquia;2023053610043;Rehabilitación Mejoramiento Vial En La Zona Rural Partidas Del Corazón La Ceiba- Y La Trampa Villegas  Ituango;Terminado;2023 - 2023;197145078,00;1
SGR;Vivienda, Ciudad Y Territorio;Ituango,Antioquia;2023053610042;Construcción De 40 Viviendas De Interes Social Del Proyecto Denominado Unidad Residencial Jardines De Ituango Ubicado En La Zona Urbana Del Municipio De   Ituango;En Ejecución;2023 - 2025;4932691222,00;1
SGR;Transporte;Ituango,Antioquia;2023053610041;Construcción Pavimentacion Etapa 3 Y Obras Complementarias En Zona Urbana Del Municipio De   Ituango;Terminado;2023 - 2023;739665362,00;1
Territorio;Inclusión Social Y Reconciliación;Ituango,Antioquia;2023053610040;Construcción De Obras Complementarias Para El Centro Vida Del Municipio De Ituango  Antioquia;Formulación;2023 - 2023;300000000,00;1
SGR;Transporte;Ituango,Antioquia;2023053610039;Rehabilitación De Vías Terciarias Para Recuperar La Comunicación Terrestre De La Población Rural Del Municipio De   Ituango;Terminado;2023 - 2023;299996689,30;1
Territorio;Transporte;Ituango,Antioquia;2023053610038;Construcción De Bicimotorruta En El Corregimiento El Aro Del Municipio De Ituango  Antioquia;Formulación;2023 - 2023;2396879280,00;1
SGR;Deporte Y Recreación;Ituango,Antioquia;2023053610037;Construcción De La Pista De Patinaje Y Obras Complementarias De La Unidad Deportiva En El Municipio De Ituango  Antioquia;Terminado;2023 - 2023;1167910525,00;1
SGR;Transporte;Ituango,Antioquia;2023053610036;Mejoramiento  Rutinario De Vias Terciarias Proyecto 2022 De Materiales Del Municipio De   Ituango;Terminado;2023 - 2023;181324249,53;1
SGR;Transporte;Ituango,Antioquia;2023053610035;Pavimentación De Senderos Peatonales En El Sector De Pio X Del Municipio De   Ituango;Terminado;2023 - 2023;299569961,00;1
Territorio;Salud Y Protección Social;Ituango,Antioquia;2023053610034;Fortalecimiento A La Gestión Administrativa De La Dirección Local De Salud Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;45000000,00;1
Territorio;Salud Y Protección Social;Ituango,Antioquia;2023053610033;Prestación De Servicios De Salud De Primer Nivel De Atención A La Población Pobre No Asegurada Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;10000000,00;1
Territorio;Salud Y Protección Social;Ituango,Antioquia;2023053610032;Fortalecimiento Con Capacidad Instalada Y Adeacuación De La Infraestructura Física De La Ese Hospital San Juan De Dios Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;1300000000,00;1
Territorio;Gobierno Territorial;Ituango,Antioquia;2023053610031;Apoyo Logístico Para Las Jornadas Electorales A Desarrollarse En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;15000000,00;1
Territorio;Justicia Y Del Derecho;Ituango,Antioquia;2023053610030;Apoyo A La Gestión Para La Atención Integral En Centros De Reclusión Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;100000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Ituango,Antioquia;2023053610029;Titulación Y Legalización De Predios Urbanos Y Rurales En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;30000000,00;1
Territorio;Educación;Ituango,Antioquia;2023053610028;Fortalecimiento De La Gestión Administrativa Y Del Programa De Calidad Y Cobertura Educativa En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;770998044,00;1
Territorio;Educación;Ituango,Antioquia;2023053610027;Adecuación Y Mejoramiento De La Infraestructura Física De Las Instituciones Y Sedes Educativas De La Zona Urbana Y Rural Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;120000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Ituango,Antioquia;2023053610026;Fortalecimiento Del Programa De Acceso A Los Servicios Públicos De Agua Potable Y Saneamiento Básico En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;2388379680,00;1
Territorio;Gobierno Territorial;Ituango,Antioquia;2023053610025;Fortalecimiento Del Programa De Atención Y Prevención De Desastres En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;250157210,00;1
Territorio;Transporte;Ituango,Antioquia;2023053610024;Fortalecimiento Del Programa Red Vial En Buen Estado Del Municipio De Ituango   Antioquia;En Ejecución;2023 - 2023;183385736,00;1
Territorio;Gobierno Territorial;Ituango,Antioquia;2023053610023;Integración De Los Sistemas De Desarrollo Administrativo Gestión De La Calidad Y Control Interno De La Administración Municipal De Ituango  Antioquia;En Ejecución;2023 - 2023;20000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Ituango,Antioquia;2023053610022;Fortalecimiento Del Programa De Atención Al Déficit De Vivienda Cualitativa En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;500000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Ituango,Antioquia;2023053610021;Fortalecimiento Del Programa De Atención Al Déficit De Vivienda Cuantitativa En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;1740000000,00;1
Territorio;Inclusión Social Y Reconciliación;Ituango,Antioquia;2023053610020;Fortalecimiento  Del Programa De Atención Integral A La Población Adulto Mayor Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;740000000,00;1
Territorio;Gobierno Territorial;Ituango,Antioquia;2023053610019;Fortalecimiento  De La Política De Seguridad Y Convivencia Ciudadana Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;420000000,00;1
Territorio;Inclusión Social Y Reconciliación;Ituango,Antioquia;2023053610018;Fortalecimiento Del Programa Para La Atención A Las Víctimas En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;40000000,00;1
Territorio;Salud Y Protección Social;Ituango,Antioquia;2023053610017;Fortalecimiento Del Programa De Prestación De Servicios De Salud En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;376601916,00;1
Territorio;Salud Y Protección Social;Ituango,Antioquia;2023053610016;Fortalecimiento Del Programa De Salud Pública Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;489227476,00;1
Territorio;Minas Y Energía;Ituango,Antioquia;2023053610015;Fortalecimiento Del Programa De Alumbrado Público En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;432453101,00;1
Territorio;Vivienda, Ciudad Y Territorio;Ituango,Antioquia;2023053610014;Mantenimiento  Adecuación Y Mejoramiento Del Equipamiento Y Espacio Público Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;824663615,00;1
Territorio;Agricultura Y Desarrollo Rural;Ituango,Antioquia;2023053610013;Fortalecimiento Para La Asistencia Técnica Y Apoyo A Las Diferentes Líneas Productivas Agrícolas Y Pecuarias Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;232500000,00;1
Territorio;Gobierno Territorial;Ituango,Antioquia;2023053610012;Fortalecimiento  Asistencia Técnica Y Promoción De Los Programas Y Procesos Dirigidos A Las Organizaciones De Base Social Y Comunitaria Del Municipio De Ituango   Antioquia;En Ejecución;2023 - 2023;117500000,00;1
Territorio;Ambiente Y Desarrollo Sostenible;Ituango,Antioquia;2023053610011;Fortalecimiento  Apoyo Técnico Y Operativo A La Gestión Ambiental Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;188000000,00;1
Territorio;Deporte Y Recreación;Ituango,Antioquia;2023053610010;Fortalecimiento  Promoción Fomento Y Desarrollo Del Deporte En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;410870220,00;1
Territorio;Cultura;Ituango,Antioquia;2023053610009;Fortalecimiento  Promoción Y Fomento De Las Diferentes Manifestaciones Artísticas Culturales Y Patrimoniales Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;502000000,00;1
Territorio;Inclusión Social Y Reconciliación;Ituango,Antioquia;2023053610008;Fortalecimiento De Los Programas Enfocados A Garantizar La Atención Y Protección Integral De Los Niños Niñas Adolescentes Y Sus Familias En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;183944548,00;1
Territorio;Educación;Ituango,Antioquia;2023053610007;Implementación Del Programa De Alimentación Escolar -Pae- En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;820936720,00;1
Territorio;Gobierno Territorial;Ituango,Antioquia;2023053610006;Fortalecimiento De La Gestión Administrativa De La Secretaría General Y De Gobierno Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;100000000,00;1
Territorio;Inclusión Social Y Reconciliación;Ituango,Antioquia;2023053610005;Fortalecimiento Y Asistencia Técnica A La Población Vulnerable (Mujeres Población Lgtbiq+ Afrodescendientes Personas Con Discapacidad Y Jóvenes) Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;69960000,00;1
Territorio;Salud Y Protección Social;Ituango,Antioquia;2023053610004;Fortalecimiento De La Prestación De Servicios De Salud De La Población Que Pertenece Al Régimen Subsidiado Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;21247719643,00;1
Territorio;Inclusión Social Y Reconciliación;Ituango,Antioquia;2023053610003;Fortalecimiento Del Sistema De Potenciales Beneficiarios De Programas Sociales -Sisben- En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;14300000,00;1
Territorio;Gobierno Territorial;Ituango,Antioquia;2023053610002;Fortalecimiento Institucional Para La Eficiencia Administrativa En El Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;110294161,00;1
Territorio;Vivienda, Ciudad Y Territorio;Ituango,Antioquia;2023053610001;Traslado De Los Subsidios De Acueducto Alcantarillado Y Aseo A La Empresa De Servicios Públicos -Esp- Servituango Del Municipio De Ituango  Antioquia;En Ejecución;2023 - 2023;496031317,00;1
Territorio;Inclusión Social Y Reconciliación;Itagüí,Antioquia;2023053600001;Servicio De Atención En Salud Mental A Los Adultos Mayores De Los Grupos Descentralizados A Través Del Programa Legado Para Su Segunda Fase En El Municipio De Itaguí.  Itagui;En Ejecución;2023 - 2023;280000000,00;1
SGR;Vivienda, Ciudad Y Territorio;Hispania,Antioquia;2023053530006;Construcción Y Mejoramiento De Espacios Públicos En El Municipio De  Hispania Antioquia;Terminado;2023 - 2023;217093145,00;1
SGR;Ambiente Y Desarrollo Sostenible;Hispania,Antioquia;2023053530005;Implementación De Acciones De Restauración Conservación Y Protección Sector Zarzagueta Y Quebradas  Sector El Llanete Y Filo De La India  En El Municipio De  Hispania;Terminado;2023 - 2023;353581618,00;1
SGR;Transporte;Hispania,Antioquia;2023053530004;Construcción De Muro De Contención Tipo Gavión En Vía Que Comunica A La Vereda Armenia Alta Zona Rural Del Municipio De  Hispania Antioquia;Terminado;2023 - 2023;146552283,00;1
Territorio;Vivienda, Ciudad Y Territorio;Hispania,Antioquia;2023053530003;Optimización De La Planta De Tratamiento De Agua Potable Del Municipio De  Hispania Antioquia;Formulación;2023 - 2023;600000000,00;1
